date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:49	237459/237459	---M--	200	added ('OK')	image/jpeg	etag:%226058d40b-39f93%22	https://html.miraclestudio.design/majesty/img/blog/block5.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block5.jpg	(from https://html.miraclestudio.design/majesty/index02.html)
15:30:49	47935/47935	---M--	200	added ('OK')	application/javascript	etag:%226058da29-bb3f%22	https://html.miraclestudio.design/majesty/javascripts/custom/main.js	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/javascripts/custom/main.js	(from https://html.miraclestudio.design/majesty/index02.html)
15:30:49	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226058d0e0-4e9f%22	https://html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.eot	(from https://html.miraclestudio.design/majesty/bootstrap/css/bootstrap.min.css)
15:30:49	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226058d0e0-4e9f%22	https://html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from https://html.miraclestudio.design/majesty/bootstrap/css/bootstrap.min.css)
15:30:50	475995/475995	---M--	200	added ('OK')	application/javascript	etag:%226058d5c7-7435b%22	https://html.miraclestudio.design/majesty/javascripts/libs/plugins.js	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/javascripts/libs/plugins.js	(from https://html.miraclestudio.design/majesty/index02.html)
15:30:50	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-5be23393d3a40%22	https://html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from https://html.miraclestudio.design/majesty/bootstrap/css/bootstrap.min.css)
15:30:50	23424/23424	---M--	200	added ('OK')	font/woff	etag:%226058d0e1-5b80%22	https://html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.woff	(from https://html.miraclestudio.design/majesty/bootstrap/css/bootstrap.min.css)
15:30:50	116/116	---M--	200	added ('OK')	image/png	etag:%226058d37a-74%22	https://html.miraclestudio.design/majesty/img/grabbing.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/grabbing.png	(from https://html.miraclestudio.design/majesty/stylesheets/owl.carousel.css)
15:30:51	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%226058d0e0-b15c%22	https://html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from https://html.miraclestudio.design/majesty/bootstrap/css/bootstrap.min.css)
15:30:51	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ce6-5e19ea69cb9cf%22	https://html.miraclestudio.design/majesty/stylesheets/AjaxLoader.gif	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/stylesheets/AjaxLoader.gif	(from https://html.miraclestudio.design/majesty/stylesheets/owl.theme.css)
15:30:51	109025/109025	---M--	200	added ('OK')	image/svg+xml	etag:%226058d0e0-1a9e1%22	https://html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/bootstrap/fonts/glyphicons-halflings-regular.svg	(from https://html.miraclestudio.design/majesty/bootstrap/css/bootstrap.min.css)
15:30:51	2545/2545	---M--	200	added ('OK')	image/gif	etag:%226058d372-9f1%22	https://html.miraclestudio.design/majesty/img/ajax-loader.gif	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/ajax-loader.gif	(from https://html.miraclestudio.design/majesty/stylesheets/prettyPhoto.css)
15:30:51	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226058d360-ed5f%22	https://html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfont.eot?v=4.3.0	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfonte0a5.eot	(from https://html.miraclestudio.design/majesty/stylesheets/font-awesome.min.css)
15:30:52	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226058d360-ed5f%22	https://html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfont.eot?	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfontd41d.eot	(from https://html.miraclestudio.design/majesty/stylesheets/font-awesome.min.css)
15:30:52	56780/56780	---M--	200	added ('OK')	font/woff2	etag:%22ddcc-5be235f9fe340%22	https://html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfont.woff2?v=4.3.0	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfonte0a5.woff2	(from https://html.miraclestudio.design/majesty/stylesheets/font-awesome.min.css)
15:30:52	122092/122092	---M--	200	added ('OK')	application/octet-stream	etag:%226058d363-1dcec%22	https://html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfont.ttf?v=4.3.0	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfonte0a5.ttf	(from https://html.miraclestudio.design/majesty/stylesheets/font-awesome.min.css)
15:30:52	71508/71508	---M--	200	added ('OK')	font/woff	etag:%226058d364-11754%22	https://html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfont.woff?v=4.3.0	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfonte0a5.woff	(from https://html.miraclestudio.design/majesty/stylesheets/font-awesome.min.css)
15:30:53	7496/7496	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226058d366-1d48%22	https://html.miraclestudio.design/majesty/fonts/font_icons/icomoon.eot?wsw52l	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/icomoon3627.eot	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:53	7496/7496	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226058d366-1d48%22	https://html.miraclestudio.design/majesty/fonts/font_icons/icomoon.eot?	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/icomoond41d.eot	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:53	7408/7408	---M--	200	added ('OK')	font/woff	etag:%226058d368-1cf0%22	https://html.miraclestudio.design/majesty/fonts/font_icons/icomoon.woff?wsw52l	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/icomoon3627.woff	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:53	7332/7332	---M--	200	added ('OK')	application/octet-stream	etag:%226058d366-1ca4%22	https://html.miraclestudio.design/majesty/fonts/font_icons/icomoon.ttf?wsw52l	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/icomoon3627.ttf	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:54	27284/27284	---M--	200	added ('OK')	image/svg+xml	etag:%226058d367-6a94%22	https://html.miraclestudio.design/majesty/fonts/font_icons/icomoon.svg?wsw52l	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/icomoon3627.svg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:54	2608/2608	---M--	200	added ('OK')	image/gif	etag:%226058d389-a30%22	https://html.miraclestudio.design/majesty/img/progress.gif	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/progress.gif	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:54	390/390	---M--	200	added ('OK')	image/png	etag:%226058d37d-186%22	https://html.miraclestudio.design/majesty/img/iconCaution.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/iconCaution.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:54	255/255	---M--	200	added ('OK')	image/png	etag:%226058d386-ff%22	https://html.miraclestudio.design/majesty/img/pattern.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/pattern.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:55	313962/313962	---M--	200	added ('OK')	image/svg+xml	etag:%226058d363-4ca6a%22	https://html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfont.svg?v=4.3.0	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/fonts/font_icons/fontawesome-webfonte0a5.svg	(from https://html.miraclestudio.design/majesty/stylesheets/font-awesome.min.css)
15:30:55	38495/38495	---M--	200	added ('OK')	image/jpeg	etag:%226058d39e-965f%22	https://html.miraclestudio.design/majesty/img/background/404.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/404.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:55	178559/178559	---M--	200	added ('OK')	image/jpeg	etag:%226058d3da-2b97f%22	https://html.miraclestudio.design/majesty/img/banner/about.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/about.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:57	150360/150360	---M--	200	added ('OK')	image/jpeg	etag:%226058d3da-24b58%22	https://html.miraclestudio.design/majesty/img/banner/blog.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/blog.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:57	158650/158650	---M--	200	added ('OK')	image/jpeg	etag:%226058d3dd-26bba%22	https://html.miraclestudio.design/majesty/img/banner/blog2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/blog2.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:30:57	309107/309107	---M--	200	added ('OK')	image/jpeg	etag:%226058d3ed-4b773%22	https://html.miraclestudio.design/majesty/img/banner/certification.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/certification.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:04	245869/245869	---M--	200	added ('OK')	image/jpeg	etag:%226058d3e4-3c06d%22	https://html.miraclestudio.design/majesty/img/banner/blog3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/blog3.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:04	157686/157686	---M--	200	added ('OK')	image/jpeg	etag:%226058d3c6-267f6%22	https://html.miraclestudio.design/majesty/img/background/coming.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/coming.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:04	247688/247688	---M--	200	added ('OK')	image/jpeg	etag:%226058d3ec-3c788%22	https://html.miraclestudio.design/majesty/img/banner/contact.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/contact.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:04	399618/399618	---M--	200	added ('OK')	image/jpeg	etag:%226058d3f7-61902%22	https://html.miraclestudio.design/majesty/img/banner/shortcodes.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/shortcodes.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:05	71699/71699	---M--	200	added ('OK')	image/jpeg	etag:%226058d3c2-11813%22	https://html.miraclestudio.design/majesty/img/background/bg_6.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_6.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:06	265646/265646	---M--	200	added ('OK')	image/jpeg	etag:%226058d3f1-40dae%22	https://html.miraclestudio.design/majesty/img/banner/launch_banner.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/launch_banner.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:06	147585/147585	---M--	200	added ('OK')	image/jpeg	etag:%226058d3ed-24081%22	https://html.miraclestudio.design/majesty/img/banner/desert_banner.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/desert_banner.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:06	207826/207826	---M--	200	added ('OK')	image/jpeg	etag:%226058d3f5-32bd2%22	https://html.miraclestudio.design/majesty/img/banner/services.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/services.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:06	286996/286996	---M--	200	added ('OK')	image/jpeg	etag:%226058d3f0-46114%22	https://html.miraclestudio.design/majesty/img/banner/dinner_banner.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/dinner_banner.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:06	230548/230548	---M--	200	added ('OK')	image/jpeg	etag:%226058d39e-38494%22	https://html.miraclestudio.design/majesty/img/background/bg_1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_1.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:07	245735/245735	---M--	200	added ('OK')	image/jpeg	etag:%226058d3bf-3bfe7%22	https://html.miraclestudio.design/majesty/img/background/bg_2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_2.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:07	228043/228043	---M--	200	added ('OK')	image/jpeg	etag:%226058d47c-37acb%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_21.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_21.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:08	129211/129211	---M--	200	added ('OK')	image/jpeg	etag:%226058d47b-1f8bb%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_22.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_22.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:08	179296/179296	---M--	200	added ('OK')	image/jpeg	etag:%226058d3bc-2bc60%22	https://html.miraclestudio.design/majesty/img/background/bg_3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_3.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:08	205567/205567	---M--	200	added ('OK')	image/jpeg	etag:%226058d47d-322ff%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_23.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_23.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:08	193809/193809	---M--	200	added ('OK')	image/jpeg	etag:%226058d471-2f511%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_11.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_11.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:09	258871/258871	---M--	200	added ('OK')	image/jpeg	etag:%226058d472-3f337%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_12.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_12.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:09	604485/604485	---M--	200	added ('OK')	image/jpeg	etag:%226058d472-93945%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_10.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_10.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:10	238165/238165	---M--	200	added ('OK')	image/jpeg	etag:%226058d487-3a255%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_6.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_6.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:10	286995/286995	---M--	200	added ('OK')	image/jpeg	etag:%226058d487-46113%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_5.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_5.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:10	228039/228039	---M--	200	added ('OK')	image/jpeg	etag:%226058d485-37ac7%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_4.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_4.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:10	221631/221631	---M--	200	added ('OK')	image/jpeg	etag:%226058d481-361bf%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_27.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_27.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:10	230883/230883	---M--	200	added ('OK')	image/jpeg	etag:%226058d482-385e3%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_28.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_28.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:11	56345/56345	---M--	200	added ('OK')	image/jpeg	etag:%226058d3bd-dc19%22	https://html.miraclestudio.design/majesty/img/background/bg_4.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_4.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:11	77767/77767	---M--	200	added ('OK')	image/jpeg	etag:%226058d3c2-12fc7%22	https://html.miraclestudio.design/majesty/img/background/bg_8.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_8.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:11	323370/323370	---M--	200	added ('OK')	image/jpeg	etag:%226058d3c4-4ef2a%22	https://html.miraclestudio.design/majesty/img/background/bg_9.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_9.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:11	307318/307318	---M--	200	added ('OK')	image/jpeg	etag:%226058d484-4b076%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_29.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_29.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:12	104976/104976	---M--	200	added ('OK')	image/jpeg	etag:%226058d3c7-19a10%22	https://html.miraclestudio.design/majesty/img/background/message-bg.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/message-bg.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:12	98276/98276	---M--	200	added ('OK')	image/jpeg	etag:%226058d474-17fe4%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_15.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_15.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:12	445234/445234	---M--	200	added ('OK')	image/jpeg	etag:%226058d3ba-6cb32%22	https://html.miraclestudio.design/majesty/img/background/bg_17.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_17.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:18	168505/168505	---M--	200	added ('OK')	image/jpeg	etag:%226058d3e3-29239%22	https://html.miraclestudio.design/majesty/img/banner/carts.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/carts.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:18	246423/246423	---M--	200	added ('OK')	image/jpeg	etag:%226058d473-3c297%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_14.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_14.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:18	350734/350734	---M--	200	added ('OK')	image/jpeg	etag:%226058d474-55a0e%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_13.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_13.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:19	543177/543177	---M--	200	added ('OK')	image/jpeg	etag:%226058d3b9-849c9%22	https://html.miraclestudio.design/majesty/img/background/bg_19.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/bg_19.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:19	242470/242470	---M--	200	added ('OK')	image/jpeg	etag:%226058d3f3-3b326%22	https://html.miraclestudio.design/majesty/img/banner/menu.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/menu.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:19	218668/218668	---M--	200	added ('OK')	image/jpeg	etag:%226058d3f3-3562c%22	https://html.miraclestudio.design/majesty/img/banner/menu_single.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/menu_single.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:19	113/113	---M--	200	added ('OK')	image/png	etag:%226058d38e-71%22	https://html.miraclestudio.design/majesty/img/sub-menu.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/sub-menu.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:20	207041/207041	---M--	200	added ('OK')	image/jpeg	etag:%226058d3f7-328c1%22	https://html.miraclestudio.design/majesty/img/banner/team.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/team.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:20	93/93	---M--	200	added ('OK')	image/png	etag:%226058d38d-5d%22	https://html.miraclestudio.design/majesty/img/sub-menu-dark.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/sub-menu-dark.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:20	232843/232843	---M--	200	added ('OK')	image/jpeg	etag:%226058d3e2-38d8b%22	https://html.miraclestudio.design/majesty/img/banner/breakfast_banner.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/banner/breakfast_banner.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:20	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ce6-5e19ea69cb9cf%22	https://html.miraclestudio.design/majesty/img/poster.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/poster.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:20	379/379	---M--	200	added ('OK')	image/png	etag:%226058d37e-17b%22	https://html.miraclestudio.design/majesty/img/left.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/left.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:21	368/368	---M--	200	added ('OK')	image/png	etag:%226058d38a-170%22	https://html.miraclestudio.design/majesty/img/right.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/right.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:21	161937/161937	---M--	200	added ('OK')	image/jpeg	etag:%226058d3c9-27891%22	https://html.miraclestudio.design/majesty/img/background/poster.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/poster.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:21	363/363	---M--	200	added ('OK')	image/png	etag:%226058d386-16b%22	https://html.miraclestudio.design/majesty/img/pattern-bg.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/pattern-bg.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:21	441/441	---M--	200	added ('OK')	image/png	etag:%226058d378-1b9%22	https://html.miraclestudio.design/majesty/img/divider_1.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/divider_1.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:22	481/481	---M--	200	added ('OK')	image/png	etag:%226058d379-1e1%22	https://html.miraclestudio.design/majesty/img/divider_2.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/divider_2.png	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:22	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ce6-5e19ea69cb9cf%22	https://html.miraclestudio.design/majesty/img/pattern.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/pattern.jpg	(from https://html.miraclestudio.design/majesty/stylesheets/main.css)
15:31:22	7602/7602	---M--	200	added ('OK')	image/png	etag:%226058d381-1db2%22	https://html.miraclestudio.design/majesty/img/logo_intro.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/logo_intro.png	(from https://html.miraclestudio.design/majesty/index01.html)
15:31:23	45807/45807	---M--	200	added ('OK')	image/jpeg	etag:%226058d385-b2ef%22	https://html.miraclestudio.design/majesty/img/Left-Image.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/Left-Image.jpg	(from https://html.miraclestudio.design/majesty/index01.html)
15:31:23	44493/44493	---M--	200	added ('OK')	image/jpeg	etag:%226058d38b-adcd%22	https://html.miraclestudio.design/majesty/img/right-image.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/right-image.jpg	(from https://html.miraclestudio.design/majesty/index01.html)
15:31:23	85783/85783	---M--	200	added ('OK')	image/jpeg	etag:%226058d374-14f17%22	https://html.miraclestudio.design/majesty/img/block2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/block2.jpg	(from https://html.miraclestudio.design/majesty/index01.html)
15:31:24	105399/105399	---M--	200	added ('OK')	image/jpeg	etag:%226058d374-19bb7%22	https://html.miraclestudio.design/majesty/img/block1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/block1.jpg	(from https://html.miraclestudio.design/majesty/index01.html)
